Influencer,videoName,audio_text,cluster_label,umap_1,umap_2
3ctim,3ctim-20250628214411-913524181640893,"(1) Upbeat, fast-paced electronic background music begins immediately. A male voice speaks in a friendly, high-pitched, and energetic tone. (2) Sound effects like 'pops' and 'dings' occur as visual icons and text overlays appear on the screen. (3) The music maintains a constant rhythm while the male narrator explains various features of the app with continuous speech. (4) A specific 'buzzing' notification sound effect is played to demonstrate an app feature. (5) The music fades slightly but continues until the end as the narrator gives a final instruction.",6,13.42267,1.8799978
3ctim,3ctim-20250702175215-3366914950152492,"(1) Fast-paced, upbeat electronic background music starts immediately and continues throughout the video. (2) A male voice speaks enthusiastically and professionally in Mandarin, introducing the '5 useful accessories'. (3) Brief 'whoosh' and 'click' sound effects occur during scene transitions and when products are highlighted. (4) The speaker's voice remains dominant and clear over the background music, which maintains a steady rhythm.",6,12.278031,3.567595
3ctim,3ctim-20250703182100-1560286388607182,"(1) Upbeat, medium-tempo electronic background music starts immediately along with a male voice speaking in a friendly, energetic tone. (2) Each time a graphic or text overlay appears on screen, a subtle 'whoosh' or 'pop' sound effect (SFX) is heard. (3) The vocal is consistent in volume and clarity throughout the entire duration, with the music maintaining a steady level underneath.",0,13.599888,1.382944
3ctim,3ctim-20250704053223-1580999579898492,"(1) Upbeat, rhythmic electronic background music begins. A male voice speaks in a high-pitched, excited, and clear tone in Mandarin. (2) The music continues at a steady volume as the primary speaker's narration dominates. Sound effects like soft 'beeps' occur when tech features are highlighted. (3) The audio environment transitions to include muffled background chatter and exhibition hall noise during the live demo segments, while the main vocal remains clear. (4) The music remains consistent in tempo through the end of the clip.",6,12.672462,3.2422674
3ctim,3ctim-20250705170115-888620987328866,"(1) High-energy, upbeat background music starts immediately and remains consistent throughout the video. (2) A male speaker with a clear, friendly, and professional tone narrates the entire clip. (3) Subtle sound effects like 'pops' and 'shimmers' occur simultaneously with the appearance of text overlays and graphics. (4) There is no noticeable ambient noise, suggesting a controlled indoor recording environment.",0,13.413413,1.8190811
3ctim,3ctim-20250705185106-1826553664695824,"(1) Fast-paced, upbeat electronic background music begins immediately with a high-pitched, enthusiastic male voice speaking Mandarin. (2) The vocal remains the primary audio focus, maintaining a steady, informative speed, while subtle swoosh sound effects play during graphic transitions. (3) The upbeat BGM continues at a consistent volume throughout the video without interruptions from ambient noise.",6,12.9388685,2.359821
3ctim,3ctim-20250705212114-1614050819629913,"(1) Energetic, upbeat electronic background music starts immediately alongside a male voice speaking in a friendly, high-pitched, and excited tone. (2) As the visuals shift to the venue, the sound of a bustling crowd and ambient hall reverb becomes slightly audible beneath the narration and music. (3) Sound effects (SFX) like 'ding' or 'pop' sounds are synchronized with the appearance of key text overlays. (4) The music and high-density narration continue steadily through the product showcase and pricing details, maintaining a consistent energy until the final sign-off.",5,13.287851,4.898273
3ctim,3ctim-20250707074558-845160881912422,"(1) Fast-paced, upbeat electronic background music begins. A high-pitched, energetic male voice speaks enthusiastically, introducing the brand and model. (2) The music remains consistent in tempo as the male voice continues a rapid-fire description of the phone's features. (3) Short, percussive sound effects (SFX) punctuate the appearance of on-screen text. (4) The sound of running water is clearly audible as the phone is placed under a faucet. (5) The music continues until the end, fading out as the speaker finishes his final sentence.",6,13.661985,3.8571928
3ctim,3ctim-20250707123114-1160356916024399,"(1) Upbeat, lo-fi electronic background music starts immediately. A male voice speaks enthusiastically and clearly in Mandarin. (2) The BGM continues at a steady pace as the speaker lists prices and dates. (3) Occasional 'pop' and 'ding' sound effects (SFX) coincide with the appearance of new text or icons. (4) The audio maintains a consistent balance between the upbeat music and the dominant, professional vocal track until the video ends.",6,13.531993,2.753243
3ctim,3ctim-20250708161218-1154308373377411,"(1) High-pitched and energetic male Mandarin vocals begin immediately. Upbeat, moderate-tempo electronic background music starts. (2) Vocals continue with a friendly and informative tone while subtle digital 'ping' sound effects accompany the appearance of text graphics. (3) Background music remains consistent in volume and tempo. (4) Minimal ambient city noise is detectable during outdoor street footage but remains secondary to the vocal track. (5) Music and vocals continue until the end, concluding with a slight fade.",6,12.865006,2.346759
3ctim,3ctim-20250710010743-1661758661928596,"(1) An upbeat, electronic background music track plays continuously at a moderate volume. A male voice speaks in Mandarin Chinese with an energetic, fast-paced, and informative tone. (2) Sound effects are synchronized with visual pop-ups, including a cash register 'cha-ching' sound when money is mentioned and digital 'ding' sounds for each point of the argument. (3) The vocal remains clear and prominent over the BGM, ending with an emphasized tone when mentioning potential competition from Samsung.",6,12.621669,3.5931323
3ctim,3ctim-20250710214604-922917733599455,"(1) Upbeat, energetic electronic background music starts. A male voice speaks in a friendly, enthusiastic tone in Mandarin. (2) The music continues at a steady volume while the male voice narrating the screen actions becomes the focus. Small clicking sound effects (SFX) are heard when the finger taps the watch and phone screens. (3) The ambient noise is minimal, suggesting a studio or quiet indoor environment. (4) The voice maintains a high energy level throughout, ending with a concluding remark as the music fades out.",6,13.896343,2.741377
3ctim,3ctim-20250712110723-904648092265194,"(1) Fast-paced, upbeat electronic background music starts immediately. A high-pitched, energetic male voice speaks in Mandarin Chinese, expressing concern about overheating phones. (2) Accentuating sound effects like 'swish' and 'pop' occur alongside scene transitions. The male speaker provides rapid-fire instructions on cooling techniques. (3) The vocal intensity increases as he lists common mistakes, followed by a brief 'ding' sound effect at the end of the video.",6,13.074642,2.7944317
